time,seconds_elapsed,lux
1686155394866952000,1222.222951904297,349
1686155395004159000,1222.360158935547,344
1686155395185616600,1222.5416166992188,340
1686155395246102300,1222.602102294922,335
1686155395306588200,1222.6625881347657,328
1686155395367043600,1222.723043701172,333
1686155395427529500,1222.7835295410157,337
1686155395746499000,1223.1024990234375,342
1686155395927865000,1223.2838649902344,340
1686155396125313800,1223.4813137207032,330
1686155396306740700,1223.6627407226563,326
1686155396367226600,1223.7232265625,330
1686155396427712500,1223.7837124023438,323
1686155396488137200,1223.8441372070313,328
1686155396548562200,1223.9045622558594,323
1686155396745980400,1224.10198046875,333
1686155396806466000,1224.1624660644532,330
1686155396866952000,1224.222951904297,337
1686155396987956000,1224.3439560546874,342
1686155397048411100,1224.4044111328126,349
1686155397108897000,1224.4648969726563,351
1686155397246073600,1224.6020734863282,347
1686155397306559500,1224.6625595703124,342
1686155397367045400,1224.7230454101561,328
1686155397427500500,1224.7835004882813,314
1686155397487986400,1224.843986328125,302
1686155397548747000,1224.9047470703124,293
1686155397669688000,1225.0256879882813,284
1686155397806651000,1225.1626508789063,295
1686155397867106300,1225.223106201172,300
1686155397927561700,1225.283561767578,307
1686155397988017000,1225.3440168457032,305
1686155398048502800,1225.404502685547,302
1686155398109019100,1225.4650190429688,305
1686155398488078000,1225.844078125,300
1686155398548563700,1225.9045637207032,295
1686155398669535500,1226.0255354003907,288
1686155398730021400,1226.086021484375,286
1686155398790507300,1226.1465073242186,281
1686155399169688000,1226.5256879882813,284
1686155399230143500,1226.5861435546874,281
1686155399290659800,1226.6466599121093,274
1686155399548747000,1226.9047470703124,272
1686155399609171700,1226.9651716308595,265
1686155399790568200,1227.1465681152345,272
1686155399851054000,1227.2070541992186,274
1686155399911509500,1227.2675095214843,281
1686155400048625000,1227.404625,286
1686155400109049600,1227.465049560547,284
1686155400169535500,1227.5255354003907,288
1686155400229991000,1227.5859909667968,279
1686155400350932000,1227.7069318847657,274
1686155400411356700,1227.7673566894532,251
1686155400472056300,1227.8280563964843,253
1686155400609141200,1227.9651413574218,281
1686155400669596400,1228.025596435547,272
1686155400730082300,1228.0860822753907,277
1686155400790537700,1228.1465378417968,272
1686155400850993200,1228.2069931640624,267
1686155400911478800,1228.2674787597657,265
1686155400972086800,1228.328086669922,244
1686155401032542200,1228.388542236328,233
1686155401169627100,1228.5256271972655,253
1686155401290568200,1228.6465681152345,239
1686155401351023600,1228.7070236816405,214
1686155401411509500,1228.7675095214843,223
1686155401472056300,1228.8280563964843,235
1686155401532511500,1228.8885114746095,249
1686155401592967000,1228.948966796875,228
1686155401729899300,1229.085899169922,179
1686155401850809900,1229.2068098144532,174
1686155401911295700,1229.267295654297,181
1686155401972056300,1229.3280563964843,184
1686155402032511500,1229.3885114746095,191
1686155402092997400,1229.4489973144532,195
1686155402153452800,1229.5094528808593,205
1686155402290446000,1229.646446044922,195
1686155402350901500,1229.706901611328,198
1686155402411387400,1229.7673874511718,209
1686155402472086800,1229.828086669922,233
1686155402532542200,1229.888542236328,237
1686155402593027800,1229.9490278320313,249
1686155402713938700,1230.069938720703,244
1686155402851023600,1230.2070236816405,130
1686155402911478800,1230.2674787597657,144
1686155402971995100,1230.3279951171876,158
1686155403032450600,1230.3884504394532,214
1686155403092906000,1230.4489060058593,235
1686155403153391600,1230.5093916015626,249
1686155403213847000,1230.5698469238282,246
1686155403274333000,1230.6303330078124,239
1686155403411417900,1230.76741796875,349
1686155403472056300,1230.8280563964843,351
1686155403532511500,1230.8885114746095,349
1686155403592967000,1230.948966796875,342
1686155403653452800,1231.0094528808593,347
1686155403713908000,1231.0699079589845,344
1686155403774363400,1231.13036328125,347
1686155403834849300,1231.1908493652343,349
1686155404032511500,1231.3885114746095,347
1686155404092967000,1231.448966796875,342
1686155404153452800,1231.5094528808593,335
1686155404213908000,1231.5699079589845,330
1686155404274363400,1231.63036328125,323
1686155404334818800,1231.6908188476561,300
1686155404395304400,1231.7513044433595,293
1686155404532420000,1231.8884201660155,279
1686155404592844800,1231.9488447265626,274
1686155404653300200,1232.0093002929686,272
1686155404774180400,1232.1301804199218,277
1686155404834635500,1232.190635498047,274
1686155404895060500,1232.251060546875,281
1686155404955515600,1232.311515625,286
1686155405092448000,1232.448447998047,281
1686155405152873000,1232.508873046875,279
1686155405213358800,1232.5693588867186,277
1686155405273844500,1232.629844482422,270
1686155405394785800,1232.7507858886718,256
1686155405455271700,1232.8112717285155,251
1686155405515726800,1232.8717268066407,246
1686155405652842500,1233.0088425292968,242
1686155405713297700,1233.069297607422,249
1686155405773753000,1233.129753173828,237
1686155405834239000,1233.1902390136718,244
1686155405894694100,1233.250694091797,239
1686155405955180000,1233.3111799316407,235
1686155406015635500,1233.3716354980468,233
1686155406076090600,1233.432090576172,251
1686155406213206300,1233.569206298828,260
1686155406394602800,1233.750602783203,246
1686155406455058000,1233.8110578613282,230
1686155406515513300,1233.8715134277343,214
1686155406575968500,1233.9319685058595,191
1686155406636424000,1233.992423828125,184
1686155406773386800,1234.12938671875,97
1686155406833842200,1234.1898422851561,88
1686155406894297300,1234.2502973632813,81
1686155406954792200,1234.310792236328,69
1686155407075702800,1234.4317028808593,81
1686155407136188700,1234.492188720703,116
1686155407196643800,1234.552643798828,128
1686155407333759500,1234.6897595214843,123
1686155407394214700,1234.7502145996093,118
1686155407454670000,1234.8106701660156,123
1686155407515156000,1234.8711560058593,116
1686155407575611100,1234.9316110839843,114
1686155407636097000,1234.992096923828,111
1686155407696521700,1235.0525217285156,83
1686155407757007600,1235.1130075683593,81
1686155407954487000,1235.3104870605468,79
1686155408075397600,1235.431397705078,69
1686155408135883500,1235.4918835449218,65
1686155408196338700,1235.5523386230468,60
1686155408256794000,1235.612794189453,48
1686155408317218800,1235.67321875,41
1686155408454334200,1235.8103342285156,34
1686155408635639300,1235.9916394042968,32
1686155408696064000,1236.0520639648437,30
1686155409135242500,1236.4912424316406,34
1686155409195698000,1236.5516979980468,41
1686155409256153000,1236.6121530761718,44
1686155409316639000,1236.6726389160156,48
1686155409377094400,1236.7330944824218,51
1686155409437549600,1236.7935495605468,48
1686155409574604000,1236.9306040039062,34
1686155409635029000,1236.9910290527343,37
1686155409755909000,1237.1119091796875,58
1686155409816394800,1237.1723947753906,69
1686155409876850200,1237.2328500976562,79
1686155409937305600,1237.2933056640625,93
1686155410134876400,1237.4908764648437,223
1686155410195331600,1237.5513315429687,244
1686155410255787000,1237.611787109375,246
1686155410316273000,1237.6722729492187,249
1686155410376697600,1237.7326975097656,265
1686155410437122300,1237.793122314453,258
1686155410497547300,1237.8535473632812,277
1686155410558002400,1237.9140024414062,274
1686155410694935000,1238.0509350585937,305
1686155410815815000,1238.1718149414062,314
1686155410876240000,1238.2322399902343,312
1686155410936664600,1238.2926645507812,323
1686155410997120000,1238.3531201171875,312
1686155411057544700,1238.4135446777343,314
1686155411118000000,1238.4740002441406,312
1686155411255329300,1238.611329345703,309
1686155411376575500,1238.732575439453,312
1686155411437031000,1238.7930310058593,316
1686155411497516800,1238.853516845703,319
1686155411557972000,1238.913971923828,323
1686155411678852000,1239.0348520507812,321
1686155411876209400,1239.2322094726562,370
1686155411936634000,1239.292634033203,351
1686155411996998000,1239.3529978027343,375
1686155412057453300,1239.4134533691406,358
1686155412117878000,1239.4738779296874,356
1686155412178333400,1239.5343334960937,344
1686155412238758100,1239.5947580566406,349
1686155412375690500,1239.7316904296874,351
1686155412436115500,1239.7921154785156,358
1686155412496540200,1239.8525400390624,349
1686155412556995600,1239.9129956054687,365
1686155412617420300,1239.9734201660156,354
1686155412677845000,1240.033844970703,361
1686155412738300400,1240.0943005371093,365
1686155412798725000,1240.1547250976562,368
1686155412935688200,1240.2916882324218,377
1686155412996113000,1240.3521127929687,370
1686155413117023500,1240.4730234375,363
1686155413177448400,1240.533448486328,361
1686155413237903600,1240.593903564453,354
1686155413298328600,1240.6543286132812,351
1686155413358783700,1240.7147836914062,349
1686155413495716000,1240.851716064453,323
1686155413556141000,1240.9121411132812,300
1686155413616596200,1240.9725961914062,342
1686155413677021200,1241.0330212402343,274
1686155413737659600,1241.0936596679687,309
1686155413798084400,1241.1540844726562,293
1686155413858539500,1241.2145395507812,291
1686155413918964500,1241.2749645996093,279
1686155414055896800,1241.4118967285156,163
1686155414116321500,1241.472321533203,167
1686155414176777000,1241.5327768554687,165
1686155414237201700,1241.5932016601562,144
1686155414297626600,1241.6536267089843,137
1686155414358081800,1241.7140817871093,121
1686155414418506800,1241.7745068359375,109
1686155414478962000,1241.8349619140624,104
1686155414615894300,1241.9718942871093,95
1686155414676319200,1242.0323193359375,97
1686155414736774400,1242.0927744140624,102
1686155414797199400,1242.1531994628906,111
1686155414918079500,1242.2740795898437,118
1686155414978504200,1242.3345041503906,142
1686155415038959600,1242.3949597167968,151
1686155415175892000,1242.5318920898437,246
1686155415296741600,1242.6527416992187,253
1686155415357196800,1242.7131967773437,256
1686155415417621800,1242.7736218261718,260
1686155415478077000,1242.8340769042968,258
1686155415538502000,1242.894501953125,260
1686155415598957000,1242.95495703125,263
1686155415856769500,1243.21276953125,272
1686155415917225000,1243.2732248535156,274
1686155415977649700,1243.333649658203,284
1686155416038105000,1243.3941049804687,286
1686155416098560500,1243.454560546875,281
1686155416159015700,1243.515015625,265
1686155416296100600,1243.6521005859374,151
1686155416356556000,1243.7125561523437,139
1686155416416980700,1243.7729807128906,130
1686155416477436200,1243.8334362792968,123
1686155416537860900,1243.8938608398437,118
1686155416598316300,1243.95431640625,104
1686155416658771500,1244.014771484375,90
1686155416719196400,1244.075196533203,88
1686155416856128800,1244.2121286621093,81
1686155416916562400,1244.2725625,74
1686155416976987400,1244.3329873046875,67
1686155417097867500,1244.4538674316407,88
1686155417158322700,1244.5143227539063,107
1686155417218778000,1244.574778076172,137
1686155417279233300,1244.6352333984375,144
1686155417416287700,1244.772287841797,253
1686155417476712700,1244.8327126464844,267
1686155417537137400,1244.893137451172,270
1686155417597592800,1244.9535927734375,284
1686155417718442500,1245.0744423828125,291
1686155417778897700,1245.1348977050782,312
1686155417839322600,1245.1953225097657,316
1686155417976316000,1245.3323159179688,307
1686155418036771300,1245.3927712402344,305
1686155418157712400,1245.5137124023438,309
1686155418218167800,1245.5741677246094,314
1686155418339108900,1245.6951088867188,321
1686155418536588000,1245.8925881347657,312
1686155418597043500,1245.9530434570313,305
1686155418657499000,1246.013498779297,298
1686155418717923600,1246.0739235839844,279
1686155418778379000,1246.13437890625,270
1686155418838803700,1246.1948037109375,263
1686155418899259100,1246.2552590332032,239
1686155418959683800,1246.3156838378907,226
1686155419096982500,1246.452982421875,111
1686155419157407200,1246.5134072265625,104
1686155419217862700,1246.5738625488282,97
1686155419278287400,1246.6342873535157,88
1686155419338742800,1246.6947426757813,79
1686155419399198000,1246.755197998047,72
1686155419459623000,1246.8156228027344,55
1686155419520078000,1246.876078125,51
1686155419657010400,1247.013010498047,48
1686155419717435400,1247.0734353027344,51
1686155419777890600,1247.133890625,53
1686155419838315500,1247.1943154296875,48
1686155419959195600,1247.3151955566407,51
1686155420217038600,1247.5730385742188,60
1686155420277463300,1247.6334633789063,72
1686155420337888300,1247.6938881835938,74
1686155420398343400,1247.7543435058594,69
1686155420579801000,1247.9358010253907,60
1686155420777188600,1248.1331887207032,62
1686155420837613600,1248.1936135253907,53
1686155420898068700,1248.2540688476563,55
1686155420958493700,1248.3144936523438,65
1686155421018948900,1248.3749489746094,69
1686155421079373800,1248.435373779297,76
1686155421139829000,1248.4958291015625,100
1686155421200254000,1248.55625390625,114
1686155421337155800,1248.6931557617188,253
1686155421397611000,1248.7536110839844,244
1686155421458036000,1248.814035888672,246
1686155421518491100,1248.8744912109375,249
1686155421639371300,1248.9953713378907,256
1686155421699796200,1249.0557961425782,263
1686155421760221000,1249.1162209472657,272
1686155421897183700,1249.2531838378907,284
1686155421957608700,1249.3136086425782,277
1686155422018064000,1249.3740639648438,288
1686155422078488800,1249.4344887695313,286
1686155422199369000,1249.5553688964844,279
1686155422259824000,1249.61582421875,265
1686155422320249000,1249.6762490234375,258
1686155422457212000,1249.8132119140625,256
1686155422517636600,1249.87363671875,263
1686155422578092000,1249.9340920410157,277
1686155422638516700,1249.9945168457032,284
1686155422698941700,1250.0549416503907,293
1686155422759396900,1250.1153969726563,286
1686155422819821800,1250.1758217773438,295
1686155422880277000,1250.2362770996094,286
1686155423077695200,1250.4336953125,288
1686155423138120200,1250.4941201171875,293
1686155423198575400,1250.5545754394532,300
1686155423259000300,1250.6150002441407,305
1686155423319425000,1250.6754250488282,295
1686155423379849700,1250.735849609375,300
1686155423440305200,1250.7963051757813,298
1686155423577237500,1250.9332375488282,307
1686155423637662500,1250.9936623535157,316
1686155423698087200,1251.0540871582032,321
1686155423758542600,1251.1145424804688,319
1686155423939847400,1251.2958474121094,323
1686155424000272100,1251.356272216797,316
1686155424137235200,1251.493235107422,312
1686155424197660000,1251.5536599121094,288
1686155424258115300,1251.614115234375,279
1686155424318540000,1251.6745400390625,314
1686155424378995500,1251.7349953613282,263
1686155424439420200,1251.7954201660157,281
1686155424499875600,1251.8558754882813,279
1686155424560300300,1251.9163002929688,288
1686155424697232600,1252.0532326660157,302
1686155424757688000,1252.1136879882813,298
1686155424818112800,1252.1741127929688,288
1686155424878568200,1252.2345681152344,284
1686155424938993000,1252.294992919922,270
1686155424999417600,1252.3554174804688,272
1686155425059873000,1252.415873046875,286
1686155425120328400,1252.4763283691407,298
1686155425257260800,1252.6132607421875,321
1686155425317685500,1252.673685546875,323
1686155425378232300,1252.734232421875,333
1686155425438687700,1252.7946877441407,335
1686155425499112400,1252.8551125488282,340
1686155425619992600,1252.9759926757813,344
1686155425680448000,1253.036447998047,351
1686155425817655000,1253.173655029297,368
1686155425938809900,1253.2948098144532,370
1686155425999265000,1253.3552651367188,363
1686155426120114700,1253.4761147460938,358
1686155426180570000,1253.5365700683594,361
1686155426240994800,1253.596994873047,365
1686155426378263000,1253.7342629394532,368
1686155426438687700,1253.7946877441407,370
1686155426619992600,1253.9759926757813,372
1686155426680448000,1254.036447998047,370
1686155426740872700,1254.0968728027344,377
1686155426801297700,1254.157297607422,368
1686155426938295000,1254.294294921875,358
1686155426998720000,1254.3547199707032,356
1686155427059175200,1254.4151750488281,358
1686155427119600000,1254.4756000976563,354
1686155427180055300,1254.5360551757813,365
1686155427240480300,1254.5964802246094,335
1686155427300935400,1254.6569353027344,349
1686155427361360400,1254.7173603515625,319
1686155427498323200,1254.8543232421875,314
1686155427558748000,1254.9147478027344,316
1686155427619203300,1254.9752033691407,323
1686155427740083500,1255.0960834960938,335
1686155427860963600,1255.216963623047,344
1686155427921419000,1255.2774189453125,337
1686155428058504000,1255.41450390625,326
1686155428118959000,1255.474958984375,321
1686155428179445000,1255.5354450683594,326
1686155428239900400,1255.595900390625,323
1686155428300355600,1255.65635546875,321
1686155428360841500,1255.7168415527344,330
1686155428421297000,1255.777296875,340
1686155428481782800,1255.8377827148438,361
1686155428739778300,1256.0957783203125,349
1686155428800264200,1256.1562641601563,321
1686155428860719400,1256.2167192382813,314
1686155428921205200,1256.2772053222657,307
1686155428981660700,1256.3376606445313,270
1686155429042146600,1256.398146484375,246
1686155429179231500,1256.5352314453125,97
1686155429239686700,1256.5956867675782,81
1686155429300233500,1256.6562333984375,72
1686155429360689000,1256.7166889648438,69
1686155429421174800,1256.7771748046875,65
1686155429481630000,1256.8376298828125,60
1686155429542085400,1256.8980854492188,58
1686155429602571300,1256.9585712890625,55
1686155429800203000,1257.156203125,48
1686155429921113600,1257.2771135253906,44
1686155430042055000,1257.3980549316407,46
1686155430102510000,1257.4585100097656,55
1686155430300172500,1257.656172607422,65
1686155430481569000,1257.837569091797,62
1686155430542055000,1257.8980549316407,60
1686155430602510000,1257.9585100097656,55
1686155430662965500,1258.018965576172,48
1686155430860597200,1258.2165971679688,44
1686155430921052700,1258.277052734375,41
1686155431102479600,1258.4584797363282,39
1686155431283876000,1258.6398759765625,44
1686155431420930600,1258.7769306640625,111
1686155431481355500,1258.83735546875,125
1686155431541810700,1258.8978107910157,137
1686155431602235600,1258.9582355957032,151
1686155431662690800,1259.0186909179688,153
1686155431723146200,1259.0791462402344,139
1686155431783632100,1259.1396320800782,118
1686155431844087300,1259.2000874023438,109
1686155431981203000,1259.3372028808594,60
1686155432162630000,1259.5186298828125,55
1686155432223085000,1259.5790849609375,53
1686155432283571000,1259.639571044922,55
1686155432344026400,1259.7000263671875,62
1686155432404512300,1259.7605122070313,69
1686155432541597200,1259.8975971679688,74
1686155432602022000,1259.9580219726563,65
1686155432662477300,1260.018477294922,60
1686155432722902000,1260.0789020996094,62
1686155432783327000,1260.139326904297,65
1686155432843812600,1260.1998125,62
1686155432904268000,1260.2602680664063,65
1686155432964723500,1260.320723388672,72
1686155433101838800,1260.4578388671875,111
1686155433162294000,1260.5182939453125,123
1686155433222749400,1260.5787495117188,142
1686155433283235300,1260.6392353515625,181
1686155433343690500,1260.6996904296875,195
1686155433404146000,1260.7601459960938,205
1686155433464631800,1260.8206318359375,219
1686155433525087200,1260.8810871582032,216
1686155433662202600,1261.0182026367188,347
1686155433722657800,1261.0786577148438,358
1686155433783143700,1261.1391437988282,363
1686155433843599000,1261.1995991210938,365
1686155433904085000,1261.2600849609375,382
1686155433964570600,1261.3205705566406,384
1686155434025026000,1261.381026123047,393
1686155434085481500,1261.4414814453125,400
1686155434222596900,1261.5785969238282,407
1686155434343538000,1261.6995378417969,410
1686155434403993300,1261.7599934082032,407
1686155434524934400,1261.8809343261719,405
1686155434585389800,1261.9413898925782,400
1686155434645845200,1262.0018452148438,398
1686155434843416000,1262.199416015625,405
1686155434903901700,1262.2599016113281,400
1686155435024812500,1262.3808125,396
1686155435085298200,1262.4412980957031,391
